ANO_EMISSAO;MES_MISSAO;UF;MUNICIPIO;TIPO;STATUS;ABRANGENCIA;ESPECIE_ARMA;MARCA_ARMA;CALIBRE_ARMA;SEXO;TOTAL
2015;11;SE;ARACAJU;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2015;11;SE;ARACAJU;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;2
2015;11;SE;NOSSA SENHORA DO SOCORRO;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;11;SP;ARAÇATUBA;Funcional;Cancelado;Municipal;;;;M;2
2015;11;SP;ARAÇATUBA;Funcional;Vencido;Municipal;;;;F;3
2015;11;SP;ARAÇATUBA;Funcional;Vencido;Municipal;;;;M;4
2015;11;SP;ARARAS;Funcional;Vencido;Estadual;;;;M;1
2015;11;SP;CAMPINAS;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;11;SP;CARAPICUÍBA;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;11;SP;CRUZEIRO;Funcional;Vencido;Estadual;;;;M;1
2015;11;SP;ENGENHEIRO COELHO;Funcional;Vencido;Estadual;;;;M;1
2015;11;SP;GUARULHOS;Funcional;Vencido;Estadual;;;;F;1
2015;11;SP;HORTOLÂNDIA;Funcional;Vencido;Estadual;;;;F;1
2015;11;SP;JACAREÍ;Funcional;Cancelado;Estadual;;;;M;1
2015;11;SP;JACAREÍ;Funcional;Vencido;Estadual;;;;M;2
2015;11;SP;MAUÁ;Funcional;Cancelado;Estadual;;;;M;1
2015;11;SP;MOGI MIRIM;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;11;SP;NOVA ODESSA;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;11;SP;OSASCO;Funcional;Vencido;Estadual;;;;M;1
2015;11;SP;PEDREIRA;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;11;SP;SÃO BERNARDO DO CAMPO;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;11;SP;SÃO JOSÉ DOS CAMPOS;Funcional;Cancelado;Estadual;;;;M;2
2015;11;SP;SÃO JOSÉ DOS CAMPOS;Funcional;Vencido;Estadual;;;;M;16
2015;11;SP;SÃO PAULO;Funcional;Ativo - Válido;Estadual;;;;F;2
2015;11;SP;SÃO PAULO;Funcional;Ativo - Válido;Estadual;;;;M;3
2015;11;SP;SÃO PAULO;Funcional;Cancelado;Estadual;;;;F;1
2015;11;SP;SÃO PAULO;Funcional;Cancelado;Estadual;;;;M;4
2015;11;SP;SÃO PAULO;Funcional;Vencido;Estadual;;;;F;2
2015;11;SP;SÃO PAULO;Funcional;Vencido;Estadual;;;;M;2
2015;11;SP;SERTÃOZINHO;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;11;SP;SOROCABA;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;11;;;Funcional;Cancelado;Estadual;;;;F;1
2015;11;;;Funcional;Cancelado;Estadual;;;;M;3
2015;11;;;Funcional;Cancelado;Municipal;;;;F;3
2015;11;;;Funcional;Cancelado;Municipal;;;;M;10
2015;11;;;Funcional;Vencido;Estadual;;;;M;13
2015;11;;;Funcional;Vencido;Municipal;;;;F;2
2015;11;;;Funcional;Vencido;Municipal;;;;M;2
2015;11;;;Segurança Dignitário;Cancelado;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);9 mm;F;1
2015;11;;;Segurança Dignitário;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);9 mm;F;29
2015;11;;;Segurança Dignitário;Vencido;Nacional;Pistola;IIM;9 mm;F;2
2015;11;;;Segurança Dignitário;Vencido;Nacional;Pistola;IIMM;9 mm;F;11
2015;11;;;Segurança Dignitário;Vencido;Nacional;Pistola;SIG SAUER (SIG SAUER GMBH);.357 Mag;F;10
2015;11;;;Segurança Dignitário;Vencido;Nacional;Pistola;SIG SAUER (SIG SAUER GMBH);9 mm;F;1
2015;11;;;Segurança Dignitário;Vencido;Nacional;Submetralhadora;HK (HECKLER & KOCH, H&K)  ;9 mm;F;9
2015;11;;;Segurança Dignitário;Vencido;Nacional;Submetralhadora;SMITH & WESSON;9 mm;F;3
2015;12;AC;CRUZEIRO DO SUL;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;AL;MACEIÓ;Defesa Pessoal;Cancelado;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2015;12;AL;MACEIÓ;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2015;12;AM;MANAUS;Defesa Pessoal;Cancelado;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2015;12;AM;MANAUS;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2015;12;AM;MANAUS;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;4
2015;12;AP;SANTANA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;BA;FEIRA DE SANTANA;Funcional;Vencido;Estadual;;;;M;4
2015;12;BA;LAURO DE FREITAS;Funcional;Vencido;Estadual;;;;M;3
2015;12;BA;SALVADOR;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2015;12;BA;SALVADOR;Funcional;Vencido;Estadual;;;;M;16
2015;12;BA;SANTO ANTÔNIO DE JESUS;Funcional;Vencido;Estadual;;;;M;1
2015;12;CE;IGUATU;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;CE;MARACANAÚ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;DF;BRASÍLIA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;ES;CARIACICA;Defesa Pessoal;Cancelado;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;ES;SERRA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;ES;VITÓRIA;Defesa Pessoal;Cancelado;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;ES;VITÓRIA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;GO;ANÁPOLIS;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2015;12;MG;POÇOS DE CALDAS;Funcional;Vencido;Estadual;;;;M;1
2015;12;MS;CAMPO GRANDE;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;MS;DOURADOS;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.22 MAGNUM;M;1
2015;12;MT;CUIABÁ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;PA;ANANINDEUA;Funcional;Vencido;Estadual;;;;M;5
2015;12;PA;BARCARENA;Funcional;Vencido;Estadual;;;;M;4
2015;12;PA;BELÉM;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2015;12;PA;BELÉM;Funcional;Vencido;Estadual;;;;M;9
2015;12;PA;ITAITUBA;Funcional;Vencido;Estadual;;;;M;1
2015;12;PA;MARITUBA;Funcional;Vencido;Estadual;;;;M;1
2015;12;PR;APUCARANA;Funcional;Cancelado;Municipal;;;;M;1
2015;12;PR;CURITIBA;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2015;12;PR;IBIPORÃ;Funcional;Vencido;Municipal;;;;M;1
2015;12;PR;LONDRINA;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;12;PR;LONDRINA;Funcional;Cancelado;Municipal;;;;M;3
2015;12;PR;LONDRINA;Funcional;Vencido;Municipal;;;;F;1
2015;12;PR;LONDRINA;Funcional;Vencido;Municipal;;;;M;9
2015;12;RJ;MARICÁ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;RJ;NOVA IGUAÇU;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;RJ;RIO DE JANEIRO;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;2
2015;12;RJ;RIO DE JANEIRO;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2015;12;RJ;RIO DE JANEIRO;Funcional;Vencido;Estadual;;;;M;1
2015;12;RN;PARNAMIRIM;Defesa Pessoal;Cancelado;Estadual;Pistola;TAURUS ARMAS S.A.;.380;F;1
2015;12;RO;PORTO VELHO;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;RO;PORTO VELHO;Funcional;Vencido;Estadual;;;;M;6
2015;12;RS;CAÇAPAVA DO SUL;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;RS;CAXIAS DO SUL;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;3
2015;12;RS;FELIZ;Funcional;Vencido;Municipal;;;;M;1
2015;12;RS;IJUÍ;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;RS;ITAQUI;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;RS;ITAQUI;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2015;12;RS;SÃO LEOPOLDO;Funcional;Vencido;Estadual;;;;M;1
2015;12;RS;SÃO LEOPOLDO;Funcional;Vencido;Municipal;;;;M;3
2015;12;RS;SÃO MIGUEL DAS MISSÕES;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;F;1
2015;12;RS;TRÊS DE MAIO;Defesa Pessoal;Vencido;Estadual;Pistola;BERSA;.380;M;1
2015;12;RS;URUGUAIANA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;RS;VACARIA;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2015;12;SC;BLUMENAU;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2015;12;SE;ARACAJU;Defesa Pessoal;Cancelado;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;SE;ARACAJU;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2015;12;SE;ARACAJU;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;2
2015;12;SE;ARACAJU;Defesa Pessoal;Vencido;Regional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2015;12;SE;CANINDÉ DE SÃO FRANCISCO;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;SP;AMERICANA;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;12;SP;AMPARO;Funcional;Cancelado;Estadual;;;;M;1
2015;12;SP;ARTUR NOGUEIRA;Funcional;Ativo - Válido;Estadual;;;;F;1
2015;12;SP;ARTUR NOGUEIRA;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;12;SP;ARTUR NOGUEIRA;Funcional;Cancelado;Estadual;;;;F;1
2015;12;SP;ARTUR NOGUEIRA;Funcional;Cancelado;Estadual;;;;M;1
2015;12;SP;BARUERI;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;12;SP;BARUERI;Funcional;Vencido;Estadual;;;;M;2
2015;12;SP;CAIEIRAS;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;12;SP;CAIEIRAS;Funcional;Cancelado;Estadual;;;;M;1
2015;12;SP;CAMPINAS;Funcional;Vencido;Estadual;;;;M;1
2015;12;SP;CAMPO LIMPO PAULISTA;Funcional;Cancelado;Municipal;;;;M;1
2015;12;SP;CAMPO LIMPO PAULISTA;Funcional;Vencido;Municipal;;;;M;1
2015;12;SP;CARAPICUÍBA;Funcional;Vencido;Estadual;;;;M;2
2015;12;SP;CATANDUVA;Funcional;Ativo - Válido;Estadual;;;;M;2
2015;12;SP;COSMÓPOLIS;Funcional;Ativo - Válido;Estadual;;;;F;1
2015;12;SP;COTIA;Funcional;Vencido;Estadual;;;;M;1
2015;12;SP;FRANCISCO MORATO;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;12;SP;FRANCISCO MORATO;Funcional;Vencido;Municipal;;;;M;2
2015;12;SP;FRANCO DA ROCHA;Funcional;Ativo - Válido;Estadual;;;;M;4
2015;12;SP;FRANCO DA ROCHA;Funcional;Cancelado;Municipal;;;;M;1
2015;12;SP;FRANCO DA ROCHA;Funcional;Vencido;Estadual;;;;F;2
2015;12;SP;GARÇA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;SP;GUARULHOS;Funcional;Vencido;Estadual;;;;M;1
2015;12;SP;INDAIATUBA;Funcional;Cancelado;Estadual;;;;M;1
2015;12;SP;ITU;Funcional;Ativo - Válido;Estadual;;;;F;2
2015;12;SP;ITU;Funcional;Ativo - Válido;Estadual;;;;M;2
2015;12;SP;ITU;Funcional;Cancelado;Estadual;;;;F;1
2015;12;SP;ITU;Funcional;Vencido;Estadual;;;;F;2
2015;12;SP;ITU;Funcional;Vencido;Estadual;;;;M;1
2015;12;SP;JUNDIAÍ;Funcional;Vencido;Municipal;;;;M;1
2015;12;SP;NOVA ODESSA;Funcional;Vencido;Estadual;;;;M;1
2015;12;SP;NOVAIS;Funcional;Ativo - Válido;Estadual;;;;M;1
2015;12;SP;OSASCO;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2015;12;SP;OSASCO;Funcional;Cancelado;Estadual;;;;M;2
2015;12;SP;OSASCO;Funcional;Vencido;Estadual;;;;F;2
2015;12;SP;OSASCO;Funcional;Vencido;Estadual;;;;M;9
2015;12;SP;OURINHOS;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2015;12;SP;PAULÍNIA;Funcional;Ativo - Válido;Estadual;;;;M;2
2015;12;SP;SANTANA DE PARNAÍBA;Funcional;Vencido;Estadual;;;;F;1
2015;12;SP;SANTANA DE PARNAÍBA;Funcional;Vencido;Estadual;;;;M;2
2015;12;SP;SANTO ANDRÉ;Funcional;Cancelado;Estadual;;;;F;1
2015;12;SP;SANTOS;Defesa Pessoal;Vencido;Estadual;Pistola;IMBEL;.380;M;1
2015;12;SP;SÃO PAULO;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2015;12;SP;SÃO PAULO;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;4
2015;12;SP;SÃO PAULO;Funcional;Ativo - Válido;Estadual;;;;F;4
2015;12;SP;SÃO PAULO;Funcional;Ativo - Válido;Estadual;;;;M;3
2015;12;SP;SÃO PAULO;Funcional;Cancelado;Estadual;;;;F;1
2015;12;SP;SÃO PAULO;Funcional;Cancelado;Estadual;;;;M;1
2015;12;SP;SÃO PAULO;Funcional;Vencido;Estadual;;;;M;7
2015;12;SP;SÃO PAULO;Funcional;Vencido;Municipal;;;;M;1
2015;12;SP;VÁRZEA PAULISTA;Funcional;Vencido;Municipal;;;;M;1
2015;12;;;Funcional;Cancelado;Estadual;;;;M;1
2015;12;;;Funcional;Vencido;Estadual;;;;M;1
2015;12;;;Segurança Dignitário;Vencido;Nacional;Pistola;SIG SAUER (SIG SAUER GMBH);9 mm;F;1
2016;1;AC;RIO BRANCO;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;2
2016;1;AC;RIO BRANCO;Defesa Pessoal;Vencido;Estadual;Revolver;SMITH & WESSON;.38;M;1
2016;1;AM;JURUÁ;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;AM;MANAUS;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;F;1
2016;1;AM;MANAUS;Funcional;Vencido;Estadual;;;;M;1
2016;1;BA;CAETITÉ;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;BA;CRUZ DAS ALMAS;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2016;1;BA;FEIRA DE SANTANA;Funcional;Vencido;Estadual;;;;M;1
2016;1;BA;LUÍS EDUARDO MAGALHÃES;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;BA;SALVADOR;Funcional;Vencido;Estadual;;;;M;14
2016;1;CE;FORTALEZA;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;2
2016;1;CE;FORTALEZA;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;CE;SENADOR POMPEU;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2016;1;ES;CARIACICA;Funcional;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;3
2016;1;ES;VIANA;Funcional;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;ES;VIANA;Funcional;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2016;1;ES;VILA VELHA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;ES;VILA VELHA;Funcional;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2016;1;ES;VITÓRIA;Funcional;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;F;1
2016;1;GO;GOIÂNIA;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;MA;IMPERATRIZ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;MA;PAÇO DO LUMIAR;Funcional;Vencido;Estadual;;;;M;1
2016;1;MA;SÃO JOSÉ DE RIBAMAR;Funcional;Vencido;Estadual;;;;M;2
2016;1;MA;SÃO LUÍS;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;MA;SÃO LUÍS;Funcional;Vencido;Estadual;;;;M;3
2016;1;MS;DOURADOS;Funcional;Cancelado;Municipal;;;;M;1
2016;1;MT;CUIABÁ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;MT;CUIABÁ;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;PA;ANANINDEUA;Funcional;Vencido;Estadual;;;;M;3
2016;1;PA;BELÉM;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2016;1;PA;BELÉM;Funcional;Vencido;Estadual;;;;M;2
2016;1;PA;SANTARÉM;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;PR;CAMBÉ;Funcional;Vencido;Municipal;;;;M;1
2016;1;PR;CASCAVEL;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;PR;CASCAVEL;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2016;1;PR;CURITIBA;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;PR;CURITIBA;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;2
2016;1;PR;CURITIBA;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;PR;IBAITI;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;PR;LONDRINA;Funcional;Ativo - Válido;Estadual;;;;F;2
2016;1;PR;LONDRINA;Funcional;Ativo - Válido;Estadual;;;;M;9
2016;1;PR;LONDRINA;Funcional;Cancelado;Municipal;;;;F;1
2016;1;PR;LONDRINA;Funcional;Cancelado;Municipal;;;;M;4
2016;1;PR;LONDRINA;Funcional;Vencido;Municipal;;;;F;1
2016;1;PR;LONDRINA;Funcional;Vencido;Municipal;;;;M;3
2016;1;PR;ROLÂNDIA;Funcional;Ativo - Válido;Estadual;;;;M;1
2016;1;PR;ROLÂNDIA;Funcional;Cancelado;Municipal;;;;M;1
2016;1;PR;TOLEDO;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;RJ;RIO DE JANEIRO;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;RJ;RIO DE JANEIRO;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;F;1
2016;1;RJ;SÃO GONÇALO;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;RJ;SÃO JOÃO DE MERITI;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;RN;CURRAIS NOVOS;Funcional;Vencido;Estadual;;;;M;1
2016;1;RN;EXTREMOZ;Funcional;Vencido;Estadual;;;;M;1
2016;1;RN;NATAL;Funcional;Vencido;Estadual;;;;F;1
2016;1;RN;NATAL;Funcional;Vencido;Estadual;;;;M;56
2016;1;RN;NOVA CRUZ;Funcional;Vencido;Estadual;;;;M;1
2016;1;RN;PARNAMIRIM;Funcional;Vencido;Estadual;;;;F;1
2016;1;RN;PARNAMIRIM;Funcional;Vencido;Estadual;;;;M;18
2016;1;RN;SÃO GONÇALO DO AMARANTE;Funcional;Vencido;Estadual;;;;M;2
2016;1;RN;SÃO JOSÉ DE MIPIBU;Funcional;Vencido;Estadual;;;;M;1
2016;1;RS;ALVORADA;Funcional;Vencido;Estadual;;;;M;1
2016;1;RS;BARRACÃO;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;RS;BARRACÃO;Defesa Pessoal;Vencido;Regional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2016;1;RS;CACHOEIRA DO SUL;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2016;1;RS;CAMPO BOM;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;RS;CAMPO BOM;Funcional;Vencido;Estadual;;;;M;3
2016;1;RS;CANGUÇU;Funcional;Vencido;Estadual;;;;M;1
2016;1;RS;CANOAS;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2016;1;RS;CARAZINHO;Defesa Pessoal;Vencido;Estadual;Revolver;SMITH & WESSON;.38;M;1
2016;1;RS;CASEIROS;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;RS;CAXIAS DO SUL;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;RS;CAXIAS DO SUL;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2016;1;RS;CAXIAS DO SUL;Funcional;Cancelado;Municipal;;;;M;1
2016;1;RS;CAXIAS DO SUL;Funcional;Vencido;Estadual;;;;F;1
2016;1;RS;CAXIAS DO SUL;Funcional;Vencido;Estadual;;;;M;2
2016;1;RS;CAXIAS DO SUL;Funcional;Vencido;Municipal;;;;M;1
2016;1;RS;ERECHIM;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;RS;GETÚLIO VARGAS;Defesa Pessoal;Cancelado;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;RS;GRAVATAÍ;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;RS;GRAVATAÍ;Funcional;Vencido;Estadual;;;;M;1
2016;1;RS;JACUTINGA;Defesa Pessoal;Vencido;Estadual;Pistola;IMBEL;.380;M;1
2016;1;RS;MAQUINÉ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;RS;MARAU;Defesa Pessoal;Vencido;Estadual;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2016;1;RS;NOVA ALVORADA;Defesa Pessoal;Vencido;Estadual;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2016;1;RS;NOVO HAMBURGO;Defesa Pessoal;Cancelado;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;RS;NOVO HAMBURGO;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;RS;NOVO HAMBURGO;Funcional;Vencido;Estadual;;;;M;9
2016;1;RS;NOVO HAMBURGO;Funcional;Vencido;Municipal;;;;M;1
2016;1;RS;PASSO FUNDO;Defesa Pessoal;Cancelado;Estadual;Pistola;CZ (CESKOSLOVENSKA ZBROJOVKA);.380;M;1
2016;1;RS;PASSO FUNDO;Defesa Pessoal;Cancelado;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;RS;PASSO FUNDO;Defesa Pessoal;Cancelado;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;RS;PASSO FUNDO;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;F;1
2016;1;RS;PASSO FUNDO;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;2
2016;1;RS;PASSO FUNDO;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;5
2016;1;RS;PASSO FUNDO;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2016;1;RS;PASSO FUNDO;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;3
2016;1;RS;PELOTAS;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;RS;PELOTAS;Defesa Pessoal;Vencido;Estadual;Revolver;NÃO IDENTIFICADA;.38;M;1
2016;1;RS;PELOTAS;Funcional;Vencido;Estadual;;;;M;2
2016;1;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2016;1;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Nacional;Pistola;IMBEL;.380;M;1
2016;1;RS;PORTO ALEGRE;Funcional;Vencido;Estadual;;;;M;3
2016;1;RS;RESTINGA SECA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2016;1;RS;SANTA CECÍLIA DO SUL;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
